URL,Countries_Filled,Country_Code,Continent,Companies,Company Headquarters,HQ_Country,HQ_Continent
https://www.business-humanrights.org/en/latest-news/tradelink-response/,BR,BR,South America,Tradelink,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/storebrand-response/,BR,BR,South America,Storebrand,NO,NO,Europe
https://www.business-humanrights.org/en/latest-news/crédit-agricole-response-2/,BR,BR,South America,Crédit Agricole,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/louis-dreyfus-company-response/,BR,BR,South America,Louis Dreyfus,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/vogel-import-export-response/,BR,BR,South America,Vogel Import & Export,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/acai-gmbh-response/,BR,BR,South America,Acai GmbH Fine Fruits Club,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/bank-of-america-did-not-respond-4/,BR,BR,South America,Bank of America,US,US,North America
https://www.business-humanrights.org/en/latest-news/blackrock-did-not-respond-3/,BR,BR,South America,BlackRock,US,US,North America
https://www.business-humanrights.org/en/latest-news/brighton-collectibles-did-not-respond/,BR,BR,South America,Brighton Collectibles,US,US,North America
https://www.business-humanrights.org/en/latest-news/capital-group-did-not-respond/,BR,BR,South America,Capital Group,US,US,North America
https://www.business-humanrights.org/en/latest-news/edf-man-did-not-respond/,BR,BR,South America,ED&F Man,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/invesco-did-not-respond/,BR,BR,South America,Invesco,US,US,North America
https://www.business-humanrights.org/en/latest-news/thompson-mahogany-company-did-not-respond/,BR,BR,South America,Thompson Mahogany Company,US,US,North America
https://www.business-humanrights.org/en/latest-news/t-rowe-price-declined-to-respond/,BR,BR,South America,T. Rowe Price,US,US,North America
https://www.business-humanrights.org/en/latest-news/jpmorgan-chase-response/,BR,BR,South America,JPMorgan Chase,US,US,North America
https://www.business-humanrights.org/en/latest-news/sandvine-did-not-respond/,PK,PK,Asia,Sandvine,CA,CA,North America
https://www.business-humanrights.org/en/latest-news/santander-did-not-respond/,BR,BR,South America,Santander,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/faeda-did-not-respond/,BR,BR,South America,Faeda,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/conceria-cadore-did-not-respond/,BR,BR,South America,Conceria Cadore,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-marfrig/,BR,BR,South America,Marfrig Alimentos,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-tradelink/,BR,BR,South America,Tradelink,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/conceria-cadore-não-respondeu/,BR,BR,South America,Conceria Cadore,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/faeda-não-respondeu/,BR,BR,South America,Faeda,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/santander-não-respondeu/,BR,BR,South America,Santander,ES,ES,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-abn-amro/,BR,BR,South America,ABN Amro,NL,NL,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-acai-gmbh/,BR,BR,South America,Acai GmbH Fine Fruits Club,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-asr-group/,BR,BR,South America,ASR Group,US,US,North America
https://www.business-humanrights.org/en/latest-news/bank-of-america-não-respondeu/,BR,BR,South America,Bank of America,US,US,North America
https://www.business-humanrights.org/en/latest-news/resposta-da-barclays/,BR,BR,South America,Barclays,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/blackrock-não-respondeu/,BR,BR,South America,BlackRock,US,US,North America
https://www.business-humanrights.org/en/latest-news/bright-collectibles-não-respondeu/,BR,BR,South America,Brighton Collectibles,US,US,North America
https://www.business-humanrights.org/en/latest-news/resposta-da-bnp-paribas/,BR,BR,South America,BNP Paribas,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/capital-group-não-respondeu/,BR,BR,South America,Capital Group,US,US,North America
https://www.business-humanrights.org/en/latest-news/deutsche-bank-não-respondeu/,BR,BR,South America,Deutsche Bank,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-boa-franc/,BR,BR,South America,Boa-Franc,US,US,North America
https://www.business-humanrights.org/en/latest-news/edf-man-não-respondeu/,BR,BR,South America,ED&F Man,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/guillemette-cie-não-respondeu/,BR,BR,South America,Guillemette & Cie,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/brandes-investment-partners/,BR,BR,South America,Brandes Investment Partners,US,US,North America
https://www.business-humanrights.org/en/latest-news/invesco-não-respondeu/,BR,BR,South America,Invesco,US,US,North America
https://www.business-humanrights.org/en/latest-news/northwest-hardwoods-não-respondeu/,BR,BR,South America,Northwest Hardwoods,US,US,North America
https://www.business-humanrights.org/en/latest-news/citigroup/,BR,BR,South America,Citigroup,US,US,North America
https://www.business-humanrights.org/en/latest-news/resposta-do-crédit-agricole/,BR,BR,South America,Crédit Agricole,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/resposta-do-credit-suisse/,BR,BR,South America,Credit Suisse,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/vandecasteele-houtimport-não-respondeu/,BR,BR,South America,Vandecasteele Houtimport,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/thompson-mahogany-company-não-respondeu/,BR,BR,South America,Thompson Mahogany Company,US,US,North America
https://www.business-humanrights.org/en/latest-news/resposta-do-hsbc/,BR,BR,South America,HSBC,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-ing-2/,BR,BR,South America,ING,NL,NL,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-jpmorgan-chase/,BR,BR,South America,JPMorgan Chase,US,US,North America
https://www.business-humanrights.org/en/latest-news/resposta-da-storebrand/,BR,BR,South America,Storebrand,NO,NO,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-vogel-import-export/,BR,BR,South America,Vogel Import & Export,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-fidelity-investments/,BR,BR,South America,Fidelity Investments (FMR LLC),US,US,North America
https://www.business-humanrights.org/en/latest-news/resposta-da-louis-dreyfus-company/,BR,BR,South America,Louis Dreyfus,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/resposta-da-bunge-3/,BR,BR,South America,Bunge,US,US,North America
https://www.business-humanrights.org/en/latest-news/resposta-da-archer-daniels-midland/,BR,BR,South America,Archer Daniels Midland (ADM),US,US,North America
https://www.business-humanrights.org/en/latest-news/marfrig-response/,BR,BR,South America,Marfrig Alimentos,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/resposta-da-argus-comércio-e-exportação-de-alimentos/,BR,BR,South America,Argus Comercio E Exportacao De Alimentos Ltda|Benevides Madeiras,BR,BR,South America
https://www.business-humanrights.org/en/latest-news/deutsche-bank-did-not-respond-2/,BR,BR,South America,Deutsche Bank,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/guillemette-cie-did-not-respond/,BR,BR,South America,Guillemette & Cie,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/vandecasteele-houtimport-did-not-respond/,BR,BR,South America,Vandecasteele Houtimport,BE,BE,Europe
https://www.business-humanrights.org/en/latest-news/rino-mastrotto-group-response/,BR,BR,South America,Rino Mastrotto Group,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/rino-mastrotto-group/,BR,BR,South America,Rino Mastrotto Group,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/response-by-woolworths/,CN,CN,Asia,Big W (part of Woolworths Group),AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/response-by-adidas-6/,CN,CN,Asia,adidas,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-cotton-on/,CN,CN,Asia,Cotton On Group,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/global-timber-response/,BR,BR,South America,Global Timber,DK,DK,Europe
https://www.business-humanrights.org/en/latest-news/gener-2-response-to-aba-center-for-human-rights-rejoinder/,AL,AL,Europe,Gener 2,AL,AL,Europe
https://www.business-humanrights.org/en/latest-news/response-by-geopromining-gold-llc/,AM,AM,Asia,GeoProMining|GeoProMining Gold LLC,AM|RU,AM,Asia
https://www.business-humanrights.org/en/latest-news/resposta-da-global-timber/,BR,BR,South America,Global Timber,DK,DK,Europe
https://www.business-humanrights.org/en/latest-news/response-by-teleperformance/,CO|FR,CO,South America,Téléperformance,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/response-by-teleperformance/,CO|FR,FR,Europe,Téléperformance,FR,FR,Europe
https://www.business-humanrights.org/en/latest-news/response-by-hm-5/,CN,CN,Asia,Hennes & Mauritz (H&M),SE,SE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-esprit-3/,CN,CN,Asia,Esprit,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/response-by-uniqlo/,CN,CN,Asia,Uniqlo (part of Fast Retailing),JP,JP,Asia
https://www.business-humanrights.org/en/latest-news/conceria-cristina-response/,BR,BR,South America,Conceria Cristina,IT,IT,Europe
https://www.business-humanrights.org/en/latest-news/tüv-süd-response/,BR,BR,South America,TÜV Süd,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/antwort-von-tüv-süd/,BR,BR,South America,TÜV Süd,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/amazons-response-4/,US,US,North America,Amazon.com,US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-nestlé/,RU,RU,Europe,Nestlé,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/response-by-wesfarmers/,CN,CN,Asia,Target Australia (part of Wesfarmers),AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/response-by-pvh-3/,CN,CN,Asia,PVH (Phillips-Van Heusen),US,US,North America
https://www.business-humanrights.org/en/latest-news/response-by-factory-x-dangerfield/,CN,CN,Asia,Dangerfield (part of Factory X),AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/glorious-sun-jeanswest-did-not-respond/,CN,CN,Asia,Jeanswest,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/just-group-did-not-respond/,CN,CN,Asia,Just Group,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/response-by-noni-b/,CN,CN,Asia,Noni B Group,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/response-by-ikea/,CN,CN,Asia,IKEA,SE,SE,Europe
https://www.business-humanrights.org/en/latest-news/response-from-pwc-re-allegation-it-is-profiting-from-trump-administrations-anti-immigrant-practices/,US,US,North America,PricewaterhouseCoopers,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/booz-allen-hamilton-did-not-respond-to-allegation-it-is-profiting-from-trump-administrations-anti-immigrant-practices/,US,US,North America,Booz Allen Hamilton,US,US,North America
https://www.business-humanrights.org/en/latest-news/deloitte-did-not-respond-to-allegation-it-is-profiting-from-trump-administrations-anti-immigrant-practices/,US,US,North America,Deloitte Touche Tohmatsu,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/response-by-nike-2/,CN,CN,Asia,Nike,US,US,North America
https://www.business-humanrights.org/en/latest-news/mtn-group-did-not-respond/,SD,SD,Africa,MTN,ZA,ZA,Africa
https://www.business-humanrights.org/en/latest-news/john-lewis-response/,BD|MU,BD,Asia,John Lewis (part of John Lewis Partnership),GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/john-lewis-response/,BD|MU,MU,Africa,John Lewis (part of John Lewis Partnership),GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/asos-response/,BD|MU,BD,Asia,ASOS,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/asos-response/,BD|MU,MU,Africa,ASOS,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/edel-tee-hat-nicht-geantwortet/,IN,IN,Asia,Edel Tee,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/hamburger-teespeicher-hat-nicht-geantwortet/,IN,IN,Asia,Hamburger Teespeicher,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/antwort-der-ostfriesischen-tee-gesellschaft/,IN,IN,Asia,Ostfriesische Tee Gesellschaft,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/antwort-von-ronnefeldt/,IN,IN,Asia,Ronnefeldt,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/antwort-von-hälssen-lyon/,IN,IN,Asia,Hälssen & Lyon,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/antwort-von-dethlefsen-balk/,IN,IN,Asia,Dethlefsen & Balk,DE,DE,Europe
https://www.business-humanrights.org/en/latest-news/bikita-minerals-response/,ZW,ZW,Africa,Africa Resources|Bikita Minerals (part of Sinomine),SE|ZW,SE,Europe
https://www.business-humanrights.org/en/latest-news/response-from-microsoft/,IL,IL,Asia,Microsoft,US,US,North America
https://www.business-humanrights.org/en/latest-news/glencores-response-2/,BO,BO,South America,Glencore,CH,CH,Europe
https://www.business-humanrights.org/en/latest-news/response-from-walmart-2/,US,US,North America,Walmart,US,US,North America
https://www.business-humanrights.org/en/latest-news/sinochem/,MA,MA,Africa,Sinochem,CN,CN,Asia
https://www.business-humanrights.org/en/latest-news/ravensdown/,MA,MA,Africa,Ravensdown,NZ,NZ,Australia
https://www.business-humanrights.org/en/latest-news/cerrejon-response/,CO,CO,South America,"Cerrejón Coal (former joint venture Anglo American, BHP & Glencore; now part of Glencore)",CO,CO,South America
https://www.business-humanrights.org/en/latest-news/respuesta-de-cerrejón-9/,CO,CO,South America,"Cerrejón Coal (former joint venture Anglo American, BHP & Glencore; now part of Glencore)",CO,CO,South America
https://www.business-humanrights.org/en/latest-news/hydrofijis-response/,FJ,FJ,Australia,HydroFiji,AU,AU,Australia
https://www.business-humanrights.org/en/latest-news/aig-did-not-respond/,LA|US,LA,Asia,American International Group (AIG),US,US,North America
https://www.business-humanrights.org/en/latest-news/aig-did-not-respond/,LA|US,US,North America,American International Group (AIG),US,US,North America
https://www.business-humanrights.org/en/latest-news/aon-did-not-respond/,GB|LA,GB,Europe,Aon,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/aon-did-not-respond/,GB|LA,LA,Asia,Aon,GB,GB,Europe
https://www.business-humanrights.org/en/latest-news/asia-capital-reinsurance-acr-did-not-respond/,LA|SG,LA,Asia,Asia Capital Reinsurance Group,SG,SG,Asia
https://www.business-humanrights.org/en/latest-news/asia-capital-reinsurance-acr-did-not-respond/,LA|SG,SG,Asia,Asia Capital Reinsurance Group,SG,SG,Asia
https://www.business-humanrights.org/en/latest-news/korean-reinsurance-did-not-respond/,KR|LA,KR,Asia,Korean Reinsurance,KR,KR,Asia
https://www.business-humanrights.org/en/latest-news/korean-reinsurance-did-not-respond/,KR|LA,LA,Asia,Korean Reinsurance,KR,KR,Asia
https://www.business-humanrights.org/en/latest-news/samsung-fire-marine-insurance-did-not-respond/,KR|LA,KR,Asia,Samsung Fire & Marine Insurance,KR,KR,Asia
https://www.business-humanrights.org/en/latest-news/samsung-fire-marine-insurance-did-not-respond/,KR|LA,LA,Asia,Samsung Fire & Marine Insurance,KR,KR,Asia
